return_1,return_5,log_return_1,sma_ratio_20,sma_ratio_50,ema_ratio_20,rsi_14,macd,macd_signal,roc_5,roc_10,bb_width,bb_pct_b,atr_ratio,stoch_k,stoch_d,obv_change,vwap_ratio,target_direction
-0.0011913271037823359,0.000525087629324128,-0.0011920372980215694,0.007396901921127963,0.004272015536193718,0.004198281656727421,0.5294340384718325,0.47414294327785456,0.2991148123200254,0.000525087629324128,0.011192625134511802,0.03242837325820796,0.7264248486421166,0.009400402776292152,0.7794812478093182,0.7080157339252987,0.1017731952284846,0.008762059361436147,1.0
0.0049141161703412095,0.0009504928669528123,0.00490208131249616,0.011907220061341706,0.008627199672708974,0.008255599260668989,0.5602681824856112,0.5650997813460208,0.3523118061252245,0.0009504928669528123,0.012741654051888096,0.03394949295184736,0.8466062527367301,0.00934754572973638,0.9296759266529521,0.842307756210715,-0.09963467311983709,0.013569080400925637,1.0
0.0025162548877672997,0.0037553290072653844,0.002513094419023597,0.013139258824699018,0.010744076113263334,0.009754264774051613,0.5756756816278803,0.6720917024370863,0.4162677853875969,0.0037553290072653844,0.010818620544071678,0.03438282148029683,0.877190035286689,0.009310936964610399,0.884101147924187,0.8644194407954857,-0.1450487669796484,0.014981897831509716,1.0
0.0023204689613431917,0.01779272422477174,0.0023177808309219087,0.013938333930548774,0.012631910882513031,0.010932168291165612,0.5899793435457117,0.7872505085306329,0.49046433001620415,0.01779272422477174,0.007665209778207949,0.03387752107526973,0.9057772533685667,0.008916090802978954,0.9354824816417996,0.9164198520729796,-0.10142373002448302,0.015704814749870843,0.0
-0.004157758797072697,0.004384075016378608,-0.004166426309473307,0.008507527687922734,0.008243146621869757,0.006083966723753775,0.5538690341311824,0.7984481632007885,0.5520610966531211,0.004384075016378608,0.008034855631521287,0.03226029616997233,0.7614904767085846,0.008971248021607467,0.6873873723087877,0.8356570006249248,0.14605665204960894,0.010022603657696028,1.0
0.0031788117633628765,0.008778608226671203,0.00317377002291977,0.010941844903797682,0.011287552685789404,0.008390392656474344,0.5751882707836757,0.8514609332354439,0.6119410639695857,0.008778608226671203,0.009308305394577943,0.033571817404265784,0.822395913989025,0.009037115443092667,0.8098732990777812,0.8109143843427895,-0.13949585985711488,0.012582801404785737,0.0
-0.0041146193111144536,-0.00028484810902007496,-0.004123107649340438,0.0057867601091012855,0.007082174818111797,0.0038356498805944828,0.5391591126437933,0.8140132198022627,0.6523554951361211,-0.00028484810902007496,0.0006653740118369722,0.03190096743525429,0.6803539717783136,0.009050433061767013,0.6508248670784044,0.7160285128216577,0.23456009752303153,0.007272216000322684,0.0
-0.010020423312721571,-0.0127864979229807,-0.010070965675104416,-0.004947546526545832,-0.002849929872609902,-0.005633699977576012,0.46335265572951306,0.6073603943696639,0.6433564749828298,-0.0127864979229807,-0.009079186422266905,0.028058257504295556,0.32279204431369574,0.009499855451353364,0.2650844393860755,0.5752608685140871,0.2438407884419651,-0.0039318040823908,1.0
0.010841381723344146,-0.004394012296717209,0.010783035269824706,0.004813783207773703,0.007889201135770962,0.004654049070978772,0.5382409814655041,0.6185357375198919,0.6383923274902422,-0.004394012296717209,0.013320530479018933,0.024582788024177772,0.6948811382716765,0.009509713804806232,0.6782460486161109,0.531385118360197,-0.12566469402502756,0.005958183736128886,1.0
0.0028474093585790783,0.00260949395364074,0.0028433631675065375,0.006837109415604559,0.010751338906144214,0.0067940003987738695,0.555957667154616,0.6680351711060553,0.6443208962134048,0.00260949395364074,0.007005009187266875,0.023907478588046812,0.7840400238377835,0.009244791873884724,0.787936353847616,0.5770889472832675,-0.09858907665523386,0.007778208750634841,0.0
